,tms_loading,date_loading,id_vendor,vendor,os,brand,model,price,original_price,ram,memory,sim,gps,a_gps,color,display_type,display_size,carrier,battery_capacity,height,width,length,weight
216,2020-08-07 09:02:53.080893,2020-08-07,1,MediaWorld,Android,WIKO,Y61,89.99,89.99,1 GB,16 GB,Dual SIM,Sì,Sì,Grey,N.d,"5,99",No,3000 mAh,"16,1","7,8","1,4 cm","0,19"
217,2020-08-07 09:03:17.859629,2020-08-07,1,MediaWorld,Android,HUAWEI,P Smart 2020 Green,179.99,199.99,4 GB,128 GB,Dual SIM,Sì,Sì,Green,LCD,"6,21",No,3400 mAh,"15,53","7,35","0,82 cm","0,163"
218,2020-08-07 09:03:40.135413,2020-08-07,1,MediaWorld,Android,LG,K40S,106.99,149.99,2 GB,32 GB,Dual SIM,Sì,Sì,Black,LCD,"6,1",No,3500 mAh,"15,63","7,39","0,86 cm","0,173"
219,2020-08-07 09:04:05.756709,2020-08-07,1,MediaWorld,Android,MOTOROLA,E6 Plus 4/64,129.99,169.99,4 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,1",No,3000 mAh,"15,56","7,31","0,86 cm","0,155"
220,2020-08-07 09:04:27.807391,2020-08-07,1,MediaWorld,Android,WIKO,VIEW 4,145.99,159.99,3 GB,64 GB,Dual SIM,Sì,Sì,Green,Standard,"6,52",No,5000 mAh,"16,57","7,58","0,885 cm","0,18"
221,2020-08-07 09:04:50.897652,2020-08-07,1,MediaWorld,Android,OPPO,RENO Z,199.99,319.00,4 GB,128 GB,Dual SIM,Sì,Sì,Black,AMOLED,"6,4",No,4035 mAh,"15,73","7,49","0,91 cm","0,186"
222,2020-08-07 09:05:11.427438,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone 11 256GB,1009.00,1009.00,,256 GB,Mono SIM,Sì,Sì,Green,Retina,"6,1",No,,"15,09","7,57","0,83 cm","0,194"
223,2020-08-07 09:05:33.095642,2020-08-07,1,MediaWorld,Android,SONY,Xperia 5 Black,799.00,799.00,6 GB,128 GB,Dual SIM,Sì,Sì,Black,Oled,"6,1",No,3140 mAh,"15,8","6,8","0,82 cm","0,164"
224,2020-08-07 09:05:56.481435,2020-08-07,1,MediaWorld,Android,HUAWEI,Nova 5T,429.00,429.00,6 GB,128 GB,Dual SIM,Sì,Sì,Black,LCD,"6,26",No,3750 mAh,"15,425","7,397","0,787 cm","0,174"
225,2020-08-07 09:06:21.135885,2020-08-07,1,MediaWorld,Android,HUAWEI,Nova 5T,429.00,429.00,6 GB,128 GB,Dual SIM,Sì,Sì,Crush Blue,LCD,"6,26",No,3750 mAh,"15,425","7,397","0,787 cm","0,174"
226,2020-08-07 09:06:45.124528,2020-08-07,1,MediaWorld,Android,MOTOROLA,E6 Play,99.99,119.00,2 GB,32 GB,Dual SIM,Sì,Sì,Blue,LCD,"5,45",No,3000 mAh,"14,65","7,09","0,83 cm","0,145"
227,2020-08-07 09:07:06.972528,2020-08-07,1,MediaWorld,Android,HUAWEI,Mate 30 Pro Silver,679.00,1099.00,8 GB,256 GB,Dual SIM,Sì,Sì,Silver,Oled,"6,53",N.d,4500 mAh,"15,81","7,31","0,88 cm","0,198"
228,2020-08-07 09:07:28.363852,2020-08-07,1,MediaWorld,Android,WIKO,Y61,89.99,89.99,1 GB,16 GB,Dual SIM,Sì,Sì,Grey,N.d,"5,99",No,3000 mAh,"16,1","7,8","1,4 cm","0,19"
229,2020-08-07 09:07:56.249397,2020-08-07,1,MediaWorld,Android,HUAWEI,P30 Pro New Edit Black,849.00,849.00,8 GB,256 GB,Dual SIM,Sì,Sì,Black,Oled,"6,47",No,4200 mAh,"15,8","7,34","0,841 cm","0,192"
230,2020-08-07 09:08:20.436090,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone SE 64GB,669.00,728.99,,64 GB,Mono SIM,Sì,Sì,Red,Retina,"4,7",No,,"10,1","10,1","3,4 cm","0,19"
231,2020-08-07 09:08:47.247804,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone SE 128GB,749.00,818.00,,128 GB,Mono SIM,Sì,Sì,Black,Retina,"4,7",No,,"4,25","3,64","1,14 cm","0,032"
232,2020-08-07 09:09:20.462005,2020-08-07,1,MediaWorld,Android,HUAWEI,P Smart 2020 Blue,177.99,199.99,4 GB,128 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,21",No,3400 mAh,"15,53","7,35","0,82 cm","0,163"
233,2020-08-07 09:09:44.272896,2020-08-07,1,MediaWorld,Android,HUAWEI,P Smart 2020 Black,179.99,199.99,4 GB,128 GB,Dual SIM,Sì,Sì,Black,LCD,"6,21",No,3400 mAh,"15,53","7,35","0,82 cm","0,163"
234,2020-08-07 09:10:06.980582,2020-08-07,1,MediaWorld,,APPLE,,509.00,559.00,,,,,,,,,,,,,,
235,2020-08-07 09:10:27.447713,2020-08-07,1,MediaWorld,Android,XIAOMI,Mi 9 6+128/Piano Black,370.00,529.00,6 GB,128 GB,Dual SIM,Sì,Sì,Black,AMOLED,"6,39",N.d,3300 mAh,,, cm,N.D
236,2020-08-07 09:10:49.638211,2020-08-07,1,MediaWorld,,SAMSUNG,,199.99,259.99,,,,,,,,,,,,,,
237,2020-08-07 09:11:07.206881,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone SE 64GB,669.00,728.99,,64 GB,Mono SIM,Sì,Sì,Black,Retina,"4,7",No,,"10,1","10,1","3,4 cm","0,19"
238,2020-08-07 09:11:38.070028,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone SE 64GB,669.00,728.99,,64 GB,Mono SIM,Sì,Sì,White,Retina,"4,7",No,,"10,1","10,1","3,4 cm","0,19"
239,2020-08-07 09:12:04.488217,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone SE 128GB,749.00,818.00,,128 GB,Mono SIM,Sì,Sì,White,Retina,"4,7",No,,"4,25","3,64","1,14 cm","0,032"
240,2020-08-07 09:12:38.571531,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone SE 128GB,749.00,818.00,,128 GB,Mono SIM,Sì,Sì,Red,Retina,"4,7",No,,"4,25","3,64","1,14 cm","0,032"
241,2020-08-07 09:13:11.271131,2020-08-07,1,MediaWorld,Android,HUAWEI,P SMART+ 2019,179.99,259.99,3 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,"6,21",N.d,3400 mAh,,, cm,N.D
242,2020-08-07 09:13:35.715343,2020-08-07,1,MediaWorld,Android,WIKO,Y60,79.99,79.99,1 GB,16 GB,Dual SIM,Sì,Sì,Blue,Standard,"5,45",No,2500 mAh,"14,68","7,18","0,93 cm","0,177"
243,2020-08-07 09:14:02.604415,2020-08-07,1,MediaWorld,Android,XIAOMI,Mi 10 Lite 5G 6+128 Grey,359.00,399.00,6 GB,128 GB,Dual SIM,Sì,Sì,Grey,AMOLED,"6,57",No,4160 mAh,"13,71","7,47","0,79 cm","0,192"
244,2020-08-07 09:14:30.086474,2020-08-07,1,MediaWorld,Android,MOTOROLA,Moto G8 power,199.99,249.99,4 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,4",No,5000 mAh,"15,5","7,5","0,96 cm","0,197"
245,2020-08-07 09:14:56.358227,2020-08-07,1,MediaWorld,Android,ALCATEL,ALCATEL 1,59.99,79.99,1 GB,8 GB,Dual SIM,Sì,Sì,Black,LCD,5,No,2000 mAh,"13,76","6,57","0,98 cm","0,134"
246,2020-08-07 09:15:25.281514,2020-08-07,1,MediaWorld,Android,ALCATEL,ALCATEL 1,59.99,79.99,1 GB,8 GB,Dual SIM,Sì,Sì,Blue,LCD,5,No,2000 mAh,"13,76","6,57","0,98 cm","0,134"
247,2020-08-07 09:15:46.132016,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone XR 128GB Yellow,629.00,789.00,3 GB,128 GB,Mono SIM,Sì,Sì,Yellow,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
248,2020-08-07 09:16:14.791491,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,699.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,Red,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
249,2020-08-07 09:16:40.824426,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,699.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,Black,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
250,2020-08-07 09:17:02.455389,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,699.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,Blue,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
251,2020-08-07 09:17:26.066560,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,699.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,White,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
252,2020-08-07 09:17:48.123774,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,699.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,Yellow,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
253,2020-08-07 09:18:15.961334,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,909.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,Coral,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
254,2020-08-07 09:18:36.913093,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone XR 64GB,628.15,739.00,3 GB,64 GB,Mono SIM,Sì,Sì,Coral,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
255,2020-08-07 09:19:00.924735,2020-08-07,1,MediaWorld,Android,SAMSUNG,Galaxy S10,649.00,1179.00,8 GB,512 GB,Dual SIM,Sì,Sì,White,Dynamic AMOLED,"6,1",No,3400 mAh,"14,99","7,04","0,78 cm","0,157"
256,2020-08-07 09:19:29.781580,2020-08-07,1,MediaWorld,Android,SAMSUNG,Galaxy S10+,724.00,1279.00,8 GB,512 GB,Dual SIM,Sì,Sì,Ceramic White,Dynamic AMOLED,"6,4",No,4100 mAh,"15,76","7,41","0,78 cm","0,175"
257,2020-08-07 09:19:54.508484,2020-08-07,1,MediaWorld,Android,SONY,Xperia X10 Navy,229.99,349.00,3 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,6,No,2870 mAh,"15,6","6,8","0,84 cm","0,162"
258,2020-08-07 09:20:16.034746,2020-08-07,1,MediaWorld,Android,SONY,Xperia X10 Silver,229.99,349.00,3 GB,64 GB,Dual SIM,Sì,Sì,Silver,LCD,6,No,2870 mAh,"15,6","6,8","0,84 cm","0,162"
259,2020-08-07 09:20:39.054275,2020-08-07,1,MediaWorld,Android,SONY,Xperia X10 Black,249.99,379.00,3 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,6,No,2870 mAh,"15,6","6,8","0,84 cm","0,162"
260,2020-08-07 09:21:02.649262,2020-08-07,1,MediaWorld,Android,SONY,Xperia X10 Plus Black,429.00,429.00,4 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,"6,5",No,3000 mAh,"16,7","7,3","0,83 cm","0,18"
261,2020-08-07 09:21:23.771120,2020-08-07,1,MediaWorld,Android,HUAWEI,P30 Pro,849.00,849.00,8 GB,128 GB,Dual SIM,Sì,N.d,Amber Sunrise,Oled,"6,47",No,4200 mAh,"15,8","7,34","0,84 cm","0,192"
262,2020-08-07 09:21:50.242541,2020-08-07,1,MediaWorld,Android,LG,K40 Dual,119.99,179.99,2 GB,32 GB,Dual SIM,Sì,Sì,Grey,LCD,"5,7",No,3000 mAh,"7,19","15,3","0,83 cm","0,144"
263,2020-08-07 09:22:17.835133,2020-08-07,1,MediaWorld,Android,ALCATEL,3C,129.99,129.99,1 GB,16 GB,Dual SIM,Sì,Sì,Gold,LCD,6,No,3000 mAh,"16,1","7,6","0,79 cm","0,169"
264,2020-08-07 09:22:39.749405,2020-08-07,1,MediaWorld,Android,SAMSUNG,XCover 4s,269.99,269.99,3 GB,32 GB,Dual SIM,Sì,Sì,Black,TFT,5,No,2800 mAh,"14,62","7,33","0,97 cm","0,172"
265,2020-08-07 09:23:04.498787,2020-08-07,1,MediaWorld,Android,SONY,Xperia 1 Black,833.00,949.00,6 GB,128 GB,Dual SIM,Sì,Sì,Black,Oled,"6,5",No,3330 mAh,"16,7","7,2","0,82 cm","0,178"
266,2020-08-07 09:23:30.920146,2020-08-07,1,MediaWorld,,XIAOMI,,79.99,119.99,,,,,,,,,,,,,,
267,2020-08-07 09:23:49.452188,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone 11 Pro 512GB,1589.00,1589.00,,512 GB,Dual SIM,Sì,Sì,Gold,Oled,"5,8",No,,"14,4","7,14","0,81 cm","0,188"
268,2020-08-07 09:24:12.063059,2020-08-07,1,MediaWorld,Android,HUAWEI,P30 Pro,849.00,849.00,8 GB,128 GB,Dual SIM,Sì,N.d,Misty Lavender,Oled,"6,47",N.d,4200 mAh,"15,8","7,34","0,84 cm","0,192"
269,2020-08-07 09:24:41.018662,2020-08-07,1,MediaWorld,Android,ALCATEL,3C 2019,101.99,119.99,2 GB,16 GB,Dual SIM,Sì,Sì,Black,LCD,"6,7",No,3000 mAh,"17,34","8,34","0,81 cm","0,185"
270,2020-08-07 09:25:04.123024,2020-08-07,1,MediaWorld,Android,ALCATEL,1S 64,122.99,129.90,"4,096 GB",64 GB,Dual SIM,Sì,Sì,Black,N.d,"5,5",No,3060 mAh,"14,78","7,07","0,86 cm","0,146"
271,2020-08-07 09:25:28.515758,2020-08-07,1,MediaWorld,Android,HUAWEI,Nova 5T,429.00,429.00,6 GB,128 GB,Dual SIM,Sì,Sì,Midsummer Purple,LCD,"6,26",No,3750 mAh,"15,425","7,397","0,787 cm","0,174"
272,2020-08-07 09:25:54.489537,2020-08-07,1,MediaWorld,Android,SONY,Xperia 1 Grey,882.00,949.00,6 GB,128 GB,Dual SIM,Sì,Sì,Grey,Oled,"6,5",No,3330 mAh,"16,7","7,2","0,82 cm","0,178"
273,2020-08-07 09:26:16.024294,2020-08-07,1,MediaWorld,Android,LG,K50S,149.99,199.99,3 GB,32 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,5",No,4000 mAh,"16,58","7,75","0,82 cm","0,194"
274,2020-08-07 09:26:43.144759,2020-08-07,1,MediaWorld,Android,MOTOROLA,E6 Plus 2/32,119.99,149.99,2 GB,32 GB,Dual SIM,Sì,Sì,Grey,LCD,"6,1",No,3000 mAh,"15,56","7,31","0,86 cm","0,155"
275,2020-08-07 09:27:10.006989,2020-08-07,1,MediaWorld,Android,MOTOROLA,One Macro,149.99,209.00,4 GB,64 GB,Dual SIM,Sì,Sì,Lavender,LCD,"6,2",No,4000 mAh,"15,76","7,54","0,9 cm","0,183"
276,2020-08-07 09:27:34.755635,2020-08-07,1,MediaWorld,Android,MOTOROLA,G8 Plus,269.99,269.99,4 GB,64 GB,Dual SIM,Sì,Sì,Red,LCD,"6,3",No,4000 mAh,"15,84","7,58","0,91 cm","0,179"
277,2020-08-07 09:27:55.918098,2020-08-07,1,MediaWorld,Android,MOTOROLA,G8 Plus,199.99,269.00,4 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,3",No,4000 mAh,"15,84","7,58","0,91 cm","0,179"
278,2020-08-07 09:28:20.404381,2020-08-07,1,MediaWorld,Android,MOTOROLA,One Action,179.99,279.99,4 GB,128 GB,Dual SIM,Sì,Sì,White,LCD,"6,3",No,3500 mAh,"16,01","7,12","0,92 cm","0,181"
279,2020-08-07 09:28:47.916369,2020-08-07,1,MediaWorld,Android,MOTOROLA,Motorola One Action,179.99,279.99,4 GB,128 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,3",No,3500 mAh,"16,01","7,12","0,92 cm","0,181"
280,2020-08-07 09:29:16.099827,2020-08-07,1,MediaWorld,Android,HUAWEI,P40 Pro Silver,1049.00,1049.90,8 GB,256 GB,Dual SIM,Sì,Sì,Silver,Oled,"6,58",No,4200 mAh,"15,82","7,26","0,89 cm","0,209"
281,2020-08-07 09:29:42.770152,2020-08-07,1,MediaWorld,Android,HUAWEI,P40 Black,617.00,799.90,8 GB,128 GB,Dual SIM,Sì,Sì,Black,Oled,"6,1",No,3800 mAh,"14,89","7,106","0,85 cm","0,175"
282,2020-08-07 09:30:09.583088,2020-08-07,1,MediaWorld,Android,HUAWEI,P40 Lite E Blue,159.99,199.00,4 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,39",No,4000 mAh,"15,98","7,61","0,81 cm","0,176"
283,2020-08-07 09:30:30.592042,2020-08-07,1,MediaWorld,Android,HUAWEI,P40 Lite E Black,158.99,199.00,4 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,"6,39",No,4000 mAh,"15,98","7,61","0,81 cm","0,176"
284,2020-08-07 09:30:54.037286,2020-08-07,1,MediaWorld,Android,OPPO,Find X2 Lite,449.10,499.00,8 GB,128 GB,Mono SIM,Sì,Sì,White,AMOLED,"6,4",No,4025 mAh,"16,03","7,43","0,796 cm","0,18"
285,2020-08-07 09:31:15.940867,2020-08-07,1,MediaWorld,Android,HUAWEI,Y6p Purple,135.15,159.00,3 GB,64 GB,Dual SIM,Sì,Sì,Purple,LCD,"6,3",No,5000 mAh,"15,9","7,46","0,9 cm","0,185"
286,2020-08-07 09:31:39.826794,2020-08-07,1,MediaWorld,Android,XIAOMI,Mi 10 Lite 5G 6+128 Blue,379.00,399.00,6 GB,128 GB,Dual SIM,Sì,Sì,Blue,AMOLED,"6,57",No,4160 mAh,"13,71","7,47","0,79 cm","0,192"
287,2020-08-07 09:32:06.623352,2020-08-07,1,MediaWorld,Android,SAMSUNG,SAMSUNG GALAXY A21s,209.99,209.99,3 GB,32 GB,Dual SIM,Sì,Sì,Black,TFT,"6,5",Vodafone,5000 mAh,"16,37","7,53","0,89 cm","0,192"
288,2020-08-07 09:32:35.764396,2020-08-07,1,MediaWorld,Android,SAMSUNG,GALAXY A30S GREEN 128 GB,179.00,189.99,4 GB,128 GB,Dual SIM,Sì,Sì,Green,Super AMOLED,"6,4",No,4000 mAh,"15,85","7,47","0,78 cm","0,169"
289,2020-08-07 09:33:03.042222,2020-08-07,1,MediaWorld,Android,SAMSUNG,GALAXY A30S BLACK 128 GB,179.00,189.99,4 GB,128 GB,Dual SIM,Sì,Sì,Black,Super AMOLED,"6,4",No,4000 mAh,"15,85","7,47","0,78 cm","0,169"
290,2020-08-07 09:33:30.085429,2020-08-07,1,MediaWorld,Android,SAMSUNG,Galaxy Note20 5G,1079.00,1079.00,8 GB,256 GB,Mono SIM,Sì,Sì,Bronze,Super AMOLED,"6,7",No,4300 mAh,"16,16","7,52","0,83 cm","0,192"
291,2020-08-07 09:33:53.085773,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone XR 128GB Coral,729.00,789.00,3 GB,128 GB,Mono SIM,Sì,Sì,Coral,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
292,2020-08-07 09:34:16.663437,2020-08-07,1,MediaWorld,Ios,APPLE,iPhone Xr 128GB Blue,729.00,789.00,3 GB,128 GB,Mono SIM,Sì,Sì,Blue,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
293,2020-08-07 09:34:43.722029,2020-08-07,1,MediaWorld,Android,ALCATEL,3C,109.99,109.99,1 GB,16 GB,Dual SIM,Sì,Sì,Blue,LCD,6,No,3000 mAh,"16,1","7,6","0,79 cm","0,169"
294,2020-08-07 09:35:05.781406,2020-08-07,1,MediaWorld,Android,SAMSUNG,Galaxy Fold,1949.00,2050.00,12 GB,512 GB,Mono SIM,Sì,Sì,Black,Dynamic AMOLED,"7,3",N.d,4380 mAh,"16,09","11,79","0,69 cm","0,263"
295,2020-08-07 09:35:35.531235,2020-08-07,1,MediaWorld,Android,WIKO,Y60,78.99,79.99,1 GB,16 GB,Dual SIM,Sì,Sì,Cyan,Standard,"5,45",No,2500 mAh,"14,68","7,18","0,93 cm","0,177"
296,2020-08-07 09:36:05.912049,2020-08-07,1,MediaWorld,Android,ALCATEL,1S,95.99,95.99,3 GB,32 GB,Dual SIM,Sì,Sì,Black,N.d,"5,5",No,3060 mAh,"14,78","7,07","0,86 cm","0,146"
297,2020-08-07 09:36:31.290508,2020-08-07,1,MediaWorld,Android,OPPO,Reno 2,349.00,449.00,8 GB,256 GB,Dual SIM,Sì,Sì,Black,AMOLED,"6,5",No,4000 mAh,16,"7,43","0,95 cm","0,189"
298,2020-08-07 09:36:59.044448,2020-08-07,1,MediaWorld,Android,MOTOROLA,Motorola One Macro,149.99,209.00,4 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,2",No,4000 mAh,"15,76","7,54","0,9 cm","0,183"
299,2020-08-07 09:37:28.093758,2020-08-07,1,MediaWorld,Android,MOTOROLA,E6 Plus 4/64,123.99,169.99,4 GB,64 GB,Dual SIM,Sì,Sì,Black/Grey,LCD,"6,1",No,3000 mAh,"15,56","7,31","0,86 cm","0,155"
300,2020-08-07 09:37:48.990409,2020-08-07,1,MediaWorld,Android,HUAWEI,P40 Silver,699.00,799.90,8 GB,128 GB,Dual SIM,Sì,Sì,Silver,Oled,"6,1",No,3800 mAh,"14,89","7,106","0,85 cm","0,175"
301,2020-08-07 09:38:15.823899,2020-08-07,1,MediaWorld,Android,HUAWEI,P40 Pro Gold,1049.00,1049.90,8 GB,256 GB,Dual SIM,Sì,Sì,Gold,Oled,"6,58",No,4200 mAh,"15,82","7,26","0,89 cm","0,209"
302,2020-08-07 09:38:42.855324,2020-08-07,1,MediaWorld,Android,SAMSUNG,Galaxy Note20,929.00,979.00,8 GB,256 GB,Mono SIM,Sì,Sì,Green,Super AMOLED,"6,7",No,4300 mAh,"16,16","7,52","0,83 cm","0,192"
303,2020-08-07 09:39:07.091350,2020-08-07,1,MediaWorld,Android,SAMSUNG,Galaxy Note20 5G,1029.00,1079.00,8 GB,256 GB,Mono SIM,Sì,Sì,Grey,Super AMOLED,"6,7",No,4300 mAh,"16,16","7,52","0,83 cm","0,192"
304,2020-08-07 09:39:28.296606,2020-08-07,1,MediaWorld,Android,ALCATEL,1S,92.99,95.99,3 GB,32 GB,Dual SIM,Sì,Sì,Blue,N.d,"5,5",No,3060 mAh,"14,78","7,07","0,86 cm","0,146"
305,2020-08-07 09:39:55.048723,2020-08-07,1,MediaWorld,Android,ALCATEL,1S 64,129.99,129.99,"4,096 GB",64 GB,Dual SIM,Sì,Sì,Blue,N.d,"5,5",No,3060 mAh,"14,78","7,07","0,86 cm","0,146"
306,2020-08-07 09:40:18.041873,2020-08-07,1,MediaWorld,Android,LG,K40S,119.99,149.99,2 GB,32 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,1",No,3500 mAh,"15,63","7,39","0,86 cm","0,173"
307,2020-08-07 09:40:41.742480,2020-08-07,1,MediaWorld,Android,HUAWEI,Psmart Pro Crystal,254.99,299.99,6 GB,128 GB,Dual SIM,Sì,Sì,Breathing Crystal,LCD,"6,59",No,4000 mAh,"16,31","7,72","0,88 cm","0,206"
308,2020-08-07 09:41:05.682629,2020-08-07,1,MediaWorld,Android,HUAWEI,P40 Gold,699.00,799.90,8 GB,128 GB,Dual SIM,Sì,Sì,Gold,Oled,"6,1",No,3800 mAh,"14,89","7,106","0,85 cm","0,175"
309,2020-08-07 09:41:33.261808,2020-08-07,1,MediaWorld,Android,XIAOMI,Xiaomi Mi 10 8+256 Green,751.00,899.00,8 GB,256 GB,Mono SIM,Sì,Sì,Green,Oled,"6,67",No,4780 mAh,"7,48","16,25","0,93 cm","0,21"
310,2020-08-07 09:41:59.609836,2020-08-07,1,MediaWorld,Android,XIAOMI,Xiaomi Mi 10 8+256 Grey,751.00,899.00,8 GB,256 GB,Mono SIM,Sì,Sì,Grey,Oled,"6,67",No,4780 mAh,"7,48","16,25","0,93 cm","0,21"
311,2020-08-07 09:42:22.314553,2020-08-07,1,MediaWorld,Android,XIAOMI,Mi 10 Lite 5G 6+128 White,379.00,399.00,6 GB,128 GB,Dual SIM,Sì,Sì,White,AMOLED,"6,57",No,4160 mAh,"13,71","7,47","0,79 cm","0,192"
