,tms_loading,date_loading,id_vendor,vendor,os,brand,model,price,original_price,ram,memory,sim,gps,a_gps,color,display_type,display_size,carrier,battery_capacity,height,width,length,weight
108,2020-08-05 07:24:36.501761,2020-08-05,1,MediaWorld,Android,WIKO,Y60,78.99,79.99,1 GB,16 GB,Dual SIM,Sì,Sì,Blue,Standard,"5,45",No,2500 mAh,"14,68","7,18","0,93 cm","0,177"
109,2020-08-05 07:25:04.475786,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone 11 Pro Max 512GB,1483.00,1689.00,,512 GB,Mono SIM,Sì,Sì,Green,Oled,"6,5",No,,"15,8","7,78","0,81 cm","0,226"
110,2020-08-05 07:25:28.839683,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone 11 256GB,1009.00,1009.00,,256 GB,Mono SIM,Sì,Sì,Yellow,Retina,"6,1",No,,"15,09","7,57","0,83 cm","0,194"
111,2020-08-05 07:25:56.728438,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone 11 Pro Max 512GB,1640.00,1689.00,,512 GB,Dual SIM,Sì,Sì,Grey,Oled,"6,5",No,,"15,8","7,78","0,81 cm","0,226"
112,2020-08-05 07:26:21.958238,2020-08-05,1,MediaWorld,Android,BRONDI,AMICO SMARTPHONE,67.99,89.99,"0,512 GB",4 GB,Dual SIM,Sì,Sì,Black,LCD,5,N.d,,"15,1","6,9","1,07 cm","0,15"
113,2020-08-05 07:26:43.818037,2020-08-05,1,MediaWorld,Android,MOTOROLA,MOTO E6 PLUS BLACK,129.99,169.99,4 GB,64 GB,Dual SIM,Sì,Sì,Grey,LCD,"6,1",No,3000 mAh,"15,56","7,31","0,86 cm","0,155"
114,2020-08-05 07:27:07.139875,2020-08-05,1,MediaWorld,Android,WIKO,VIEW 4 LITE,129.99,129.99,2 GB,32 GB,Dual SIM,Sì,Sì,Green,Standard,"6,52",No,4000 mAh,"16,7","7,68","0,845 cm","0,174"
115,2020-08-05 07:27:35.222191,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S20 4G,597.35,919.00,8 GB,128 GB,Mono SIM,Sì,Sì,Grey,Dynamic AMOLED,"6,2",No,4000 mAh,"15,17","6,91","0,79 cm","0,163"
116,2020-08-05 07:27:59.197079,2020-08-05,1,MediaWorld,Android,XIAOMI,Redmi 8 black,129.99,169.00,4 GB,64 GB,Dual SIM,Sì,No,Black,LCD,"6,2",WindTre,5000 mAh,"15,65","7,54","0,94 cm","0,191"
117,2020-08-05 07:28:22.833334,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy A20e,134.99,179.99,3 GB,32 GB,Dual SIM,Sì,Sì,Black,LCD,"5,8",N.d,3000 mAh,"14,74","6,97","0,84 cm","0,14"
118,2020-08-05 07:28:46.863726,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy A30s,199.99,199.99,4 GB,64 GB,Dual SIM,Sì,Sì,Black,Super AMOLED,"6,4",N.d,4000 mAh,"15,85","7,47","0,78 cm","0,169"
119,2020-08-05 07:29:15.468801,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone 11 128GB,800.10,889.00,,128 GB,Mono SIM,Sì,Sì,White,Retina,"6,1",No,,"15,09","7,57","0,83 cm","0,194"
120,2020-08-05 07:29:40.584863,2020-08-05,1,MediaWorld,Android,OPPO,Reno 2,349.00,449.00,8 GB,256 GB,Dual SIM,Sì,Sì,Blue,AMOLED,"6,5",No,4000 mAh,16,"7,43","0,95 cm","0,189"
121,2020-08-05 07:30:02.149210,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone 11 Pro 256GB,1155.15,1359.00,,256 GB,Mono SIM,Sì,Sì,Grey,Oled,"5,8",No,,"14,4","7,14","0,81 cm","0,188"
122,2020-08-05 07:30:24.440239,2020-08-05,1,MediaWorld,Android,HUAWEI,P30 LITE,194.35,299.00,4 GB,128 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,15",N.d,3340 mAh,"15,29","7,27","0,74 cm","0,159"
123,2020-08-05 07:30:55.433486,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy A51,269.25,359.00,4 GB,128 GB,Dual SIM,Sì,Sì,White,Super AMOLED,"6,5",No,4000 mAh,"15,85","7,36","0,79 cm","0,172"
124,2020-08-05 07:31:25.723660,2020-08-05,1,MediaWorld,Android,XIAOMI,Redmi Note 8 T Blue,159.99,189.00,4 GB,64 GB,Dual SIM,Sì,Sì,Starscape Blue,LCD,"6,3",No,4000 mAh,,, cm,N.D
125,2020-08-05 07:31:49.270746,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone 11 64GB,779.00,839.00,,64 GB,Mono SIM,Sì,Sì,Red,Retina,"6,1",No,,"15,09","7,57","0,83 cm","0,194"
126,2020-08-05 07:32:16.588359,2020-08-05,1,MediaWorld,Android,XIAOMI,Redmi Note 8 T Grey,169.99,189.00,4 GB,64 GB,Dual SIM,Sì,Sì,Moonshadow Grey,LCD,"6,3",No,4000 mAh,,, cm,N.D
127,2020-08-05 07:32:46.288034,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 64GB,499.00,499.00,,64 GB,Mono SIM,Sì,Sì,Black,Retina,"4,7",No,,"6,73","13,84","0,73 cm","0,148"
128,2020-08-05 07:33:07.390943,2020-08-05,1,MediaWorld,Android,XIAOMI,MI NOTE 10 LITE,279.30,399.00,6 GB,128 GB,Dual SIM,Sì,N.d,White,AMOLED,"6,47",Vodafone,5260 mAh,"15,78","7,42","0,967 cm","0,204"
129,2020-08-05 07:33:35.068792,2020-08-05,1,MediaWorld,Android,HUAWEI,P30 LITE,194.35,299.00,4 GB,128 GB,Dual SIM,Sì,Sì,Black,LCD,"6,15",N.d,3340 mAh,"15,29","7,27","0,74 cm","0,159"
130,2020-08-05 07:34:04.674792,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XS 256GB,1205.00,1205.00,4 GB,256 GB,Mono SIM,Sì,Sì,Silver/Black,Oled,"5,8",N.d,2658 mAh,"14,36","7,09","0,77 cm","0,177"
131,2020-08-05 07:34:33.968377,2020-08-05,1,MediaWorld,Android,SAMSUNG,note 10 lite silvr,629.00,629.00,6 GB,128 GB,Dual SIM,Sì,N.d,Aura Glow,Super AMOLED,"6,7",No,4500 mAh,"16,37","7,61","8,7 cm","0,199"
132,2020-08-05 07:34:55.905641,2020-08-05,1,MediaWorld,Android,HUAWEI,P30 Lite New Edit Blue,279.99,289.99,6 GB,256 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,15",No,3340 mAh,"15,29","7,27","0,74 cm","0,159"
133,2020-08-05 07:35:26.481096,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S10,579.00,779.00,8 GB,128 GB,Dual SIM,Sì,Sì,Black,Dynamic AMOLED,"6,1",No,3400 mAh,"14,99","7,04","0,78 cm","0,157"
134,2020-08-05 07:35:58.008880,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 64GB,499.00,499.00,,64 GB,Mono SIM,Sì,Sì,Red,Retina,"4,7",No,,"6,73","13,84","0,73 cm","0,148"
135,2020-08-05 07:36:29.958032,2020-08-05,1,MediaWorld,Android,XIAOMI,Redmi Note 9 Pro 6+128,273.99,299.00,6 GB,128 GB,Dual SIM,Sì,Sì,Grey,N.d,"6,67",No,5020 mAh,"16,57","7,66","0,88 cm","0,209"
136,2020-08-05 07:36:56.676255,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 64GB,499.00,499.00,,64 GB,Mono SIM,Sì,Sì,White,Retina,"4,7",No,,"6,73","13,84","0,73 cm","0,148"
137,2020-08-05 07:37:17.970849,2020-08-05,1,MediaWorld,Android,SAMSUNG,NOTE 10 LITE,388.00,629.00,6 GB,128 GB,Dual SIM,Sì,N.d,White,Super AMOLED,"6,7",TIM,4500 mAh,"16,37","7,61","8,7 cm","0,199"
138,2020-08-05 07:37:47.436664,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Lite Black,242.10,269.00,6 GB,128 GB,Dual SIM,Sì,Sì,Black,LCD,"6,4",No,4200 mAh,"15,92","7,63","0,87 cm","0,183"
139,2020-08-05 07:38:13.642553,2020-08-05,1,MediaWorld,Android,SAMSUNG,GALAXY S10 LITE 128GB,592.00,679.00,8 GB,128 GB,Dual SIM,Sì,N.d,White,Super AMOLED,"6,7",TIM,4500 mAh,"16,25","7,56","8,1 cm","0,186"
140,2020-08-05 07:38:41.242940,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S20+ 4G,779.00,999.00,8 GB,128 GB,Mono SIM,Sì,Sì,Black,Dynamic AMOLED,"6,7",No,4500 mAh,"16,19","7,37","0,78 cm","0,186"
141,2020-08-05 07:39:11.650753,2020-08-05,1,MediaWorld,Android,XIAOMI,Redmi Note 9 Pro 6+128,247.99,299.00,6 GB,128 GB,Dual SIM,Sì,Sì,White,N.d,"6,67",No,5020 mAh,"16,57","7,66","0,88 cm","0,209"
142,2020-08-05 07:39:34.764314,2020-08-05,1,MediaWorld,Android,HUAWEI,Y5p Blue,95.99,109.99,2 GB,32 GB,Dual SIM,Sì,Sì,Blue,LCD,"5,45",No,3020 mAh,"14,65","7,94","0,835 cm","0,144"
143,2020-08-05 07:40:05.071909,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy Note 10,659.00,999.00,8 GB,256 GB,Dual SIM,Sì,Sì,Aura Black,Dynamic AMOLED,"6,3",No,3500 mAh,"15,1","7,18","0,79 cm","0,168"
144,2020-08-05 07:40:29.796271,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S20 Ultra 5G,1244.00,1379.00,12 GB,128 GB,Mono SIM,Sì,Sì,Black,Dynamic AMOLED,"6,9",No,5000 mAh,"166,9","7,6","0,88 cm","0,22"
145,2020-08-05 07:41:01.773466,2020-08-05,1,MediaWorld,Android,MOTOROLA,G Pro,249.99,349.00,4 GB,128 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,4",No,4000 mAh,"15,5","7,58","0,92 cm","0,192"
146,2020-08-05 07:41:30.754808,2020-08-05,1,MediaWorld,,SAMSUNG,,139.99,139.99,,,,,,,,,,,,,,
147,2020-08-05 07:41:50.528165,2020-08-05,1,MediaWorld,Android,XIAOMI,Redmi Note 9 4+128 Green,194.65,229.00,4 GB,128 GB,Dual SIM,Sì,Sì,Green,N.d,"6,53",No,5020 mAh,"16,23","7,72","0,89 cm","0,199"
148,2020-08-05 07:42:12.837503,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy A21s,172.99,209.99,3 GB,32 GB,Dual SIM,Sì,Sì,Black,TFT,"6,5",No,5000 mAh,"16,37","7,53","0,89 cm","0,192"
149,2020-08-05 07:42:38.733580,2020-08-05,1,MediaWorld,Android,HUAWEI,Y5p Black,95.99,109.99,2 GB,32 GB,Dual SIM,Sì,Sì,Black,LCD,"5,45",No,3020 mAh,"14,65","7,94","0,835 cm","0,144"
150,2020-08-05 07:43:06.834171,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy Note 10,659.00,999.00,8 GB,256 GB,Dual SIM,Sì,Sì,Aura Glow,Dynamic AMOLED,"6,3",No,3500 mAh,"15,1","7,18","0,79 cm","0,168"
151,2020-08-05 07:43:37.055308,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S10 Lite,469.00,679.00,8 GB,128 GB,Dual SIM,Sì,N.d,Black,Super AMOLED,"6,7",No,4500 mAh,"16,25","7,56","8,1 cm","0,186"
152,2020-08-05 07:44:08.347205,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Lite Green,242.10,269.00,6 GB,128 GB,Dual SIM,Sì,Sì,Green,LCD,"6,4",No,4200 mAh,"15,92","7,63","0,87 cm","0,183"
153,2020-08-05 07:44:33.243753,2020-08-05,1,MediaWorld,Android,XIAOMI,Redmi Note 9 4+128 White,194.65,229.00,4 GB,128 GB,Dual SIM,Sì,Sì,White,N.d,"6,53",No,5020 mAh,"16,23","7,72","0,89 cm","0,199"
154,2020-08-05 07:44:59.045980,2020-08-05,1,MediaWorld,Android,OPPO,Reno 2 Z,257.99,349.00,8 GB,128 GB,Dual SIM,Sì,Sì,Black,AMOLED,"6,5",No,4000 mAh,"16,18","7,58","0,87 cm","0,195"
155,2020-08-05 07:45:26.750895,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S20+ 5G,1099.00,1129.00,12 GB,128 GB,Mono SIM,Sì,Sì,Black,Dynamic AMOLED,"6,7",No,4500 mAh,"16,19","7,37","0,78 cm","0,186"
156,2020-08-05 07:45:52.074463,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 64GB,628.15,739.00,3 GB,64 GB,Mono SIM,Sì,Sì,Blue,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
157,2020-08-05 07:46:22.360086,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 128GB,729.00,789.00,3 GB,128 GB,Mono SIM,Sì,Sì,Black,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
158,2020-08-05 07:46:44.162565,2020-08-05,1,MediaWorld,Android,HUAWEI,Y6 2019,104.99,129.99,2 GB,32 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,09",N.d,3020 mAh,"15,62","7,35","0,8 cm","0,15"
159,2020-08-05 07:47:06.842933,2020-08-05,1,MediaWorld,Android,OPPO,A9 2020,184.99,229.00,4 GB,128 GB,Dual SIM,Sì,Sì,Green,LCD,"6,5",No,5000 mAh,"16,36","7,56","0,91 cm","0,195"
160,2020-08-05 07:47:36.335600,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S20+ 4G,779.00,999.00,8 GB,128 GB,Mono SIM,Sì,Sì,Grey,Dynamic AMOLED,"6,7",No,4500 mAh,"16,19","7,37","0,78 cm","0,186"
161,2020-08-05 07:48:09.638360,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S20+ 4G,779.00,999.00,8 GB,128 GB,Mono SIM,Sì,Sì,Blue,Dynamic AMOLED,"6,7",No,4500 mAh,"16,19","7,37","0,78 cm","0,186"
162,2020-08-05 07:48:34.340582,2020-08-05,1,MediaWorld,Android,MOTOROLA,Moto G8 power,199.99,249.99,4 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,"6,4",No,5000 mAh,"15,5","7,5","0,96 cm","0,197"
163,2020-08-05 07:48:56.220371,2020-08-05,1,MediaWorld,Android,WIKO,Y80,89.99,99.99,2 GB,16 GB,Dual SIM,Sì,Sì,Blue,Standard,"5,99",No,4000 mAh,16,"7,65","0,855 cm","0,185"
164,2020-08-05 07:49:25.087168,2020-08-05,1,MediaWorld,Android,XIAOMI,Redmi Note 9 4+128 Grey,194.65,229.00,4 GB,128 GB,Dual SIM,Sì,Sì,Grey,N.d,"6,53",No,5020 mAh,"16,23","7,72","0,89 cm","0,199"
165,2020-08-05 07:49:48.594053,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Lite Pink,242.10,269.00,6 GB,128 GB,Dual SIM,Sì,Sì,Pink,LCD,"6,4",No,4200 mAh,"15,92","7,63","0,87 cm","0,183"
166,2020-08-05 07:50:14.282822,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Lite 5G Black,304.00,399.00,6 GB,128 GB,Dual SIM,Sì,Sì,Black,N.d,"6,5",No,4000 mAh,"16,23","7,5","0,858 cm","0,189"
167,2020-08-05 07:50:41.678540,2020-08-05,1,MediaWorld,Android,XIAOMI,Mi Note 10,399.00,599.00,6 GB,128 GB,Dual SIM,Sì,Sì,Green,AMOLED,"6,47",No,5260 mAh,"15,78","7,42","0,96 cm","0,208"
168,2020-08-05 07:51:03.969361,2020-08-05,1,MediaWorld,Android,XIAOMI,Redmi Note 8 Pro 6+128,239.99,299.00,6 GB,128 GB,Dual SIM,Sì,N.d,Green,LCD,"6,53",No,4500 mAh,"16,13","7,64","0,87 cm",N.D
169,2020-08-05 07:51:31.697491,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S10 Lite,469.00,679.00,8 GB,128 GB,Dual SIM,Sì,N.d,White,Super AMOLED,"6,7",No,4500 mAh,"16,25","7,56","8,1 cm","0,186"
170,2020-08-05 07:51:54.896888,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S10 Lite,469.00,679.00,8 GB,128 GB,Dual SIM,Sì,N.d,Blue,Super AMOLED,"6,7",No,4500 mAh,"16,25","7,56","8,1 cm","0,186"
171,2020-08-05 07:52:21.830599,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 256GB,669.00,669.00,,256 GB,Mono SIM,Sì,Sì,Black,Retina,"4,7",No,,"6,73","13,84","0,73 cm","0,148"
172,2020-08-05 07:52:49.225417,2020-08-05,1,MediaWorld,Android,XIAOMI,Redmi Note 8 T White,169.99,189.00,4 GB,64 GB,Dual SIM,Sì,Sì,Moonlight White,LCD,"6,3",No,4000 mAh,,, cm,N.D
173,2020-08-05 07:53:18.350328,2020-08-05,1,MediaWorld,Android,OPPO,A52,169.99,199.99,4 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,"6,5",N.d,5000 mAh,"16,2","7,55","0,89 cm","0,192"
174,2020-08-05 07:53:42.707475,2020-08-05,1,MediaWorld,Android,XIAOMI,Mi Note 10,550.00,599.00,6 GB,128 GB,Dual SIM,Sì,Sì,White,AMOLED,"6,47",No,5260 mAh,"15,78","7,42","0,96 cm","0,208"
175,2020-08-05 07:54:07.499562,2020-08-05,1,MediaWorld,Android,MOTOROLA,E6 Play,91.99,119.00,2 GB,32 GB,Dual SIM,Sì,Sì,Black,LCD,"5,45",No,3000 mAh,"14,65","7,09","0,83 cm","0,145"
176,2020-08-05 07:54:35.728769,2020-08-05,1,MediaWorld,Android,SAMSUNG,Samsung Galaxy A51 black,269.25,359.00,4 GB,128 GB,Dual SIM,Sì,Sì,Black,Super AMOLED,"6,5",H3G,4000 mAh,"15,85","7,36","0,79 cm","0,172"
177,2020-08-05 07:55:01.974131,2020-08-05,1,MediaWorld,Android,OPPO,A52,169.99,199.99,4 GB,64 GB,Dual SIM,Sì,Sì,White,LCD,"6,5",N.d,5000 mAh,"16,2","7,55","0,89 cm","0,192"
178,2020-08-05 07:55:26.473071,2020-08-05,1,MediaWorld,Android,XIAOMI,REDMI 9 GREY NO ETIC,169.99,169.99,4 GB,64 GB,Dual SIM,Sì,No,Grey,LCD,"6,53",WindTre,5020 mAh,"16,3","7,7","0,91 cm","0,198"
179,2020-08-05 07:55:51.995121,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S10,579.00,779.00,8 GB,128 GB,Dual SIM,Sì,Sì,White,Dynamic AMOLED,"6,1",No,3400 mAh,"14,99","7,04","0,78 cm","0,157"
180,2020-08-05 07:56:20.836144,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Pro Black,909.00,1049.90,8 GB,256 GB,Dual SIM,Sì,Sì,Black,Oled,"6,58",No,4200 mAh,"15,82","7,26","0,89 cm","0,209"
181,2020-08-05 07:56:48.251753,2020-08-05,1,MediaWorld,Android,XIAOMI,REDMI 9 PURPLE NO ETIC,169.99,169.99,4 GB,64 GB,Dual SIM,Sì,No,Purple,LCD,"6,53",WindTre,5020 mAh,"16,3","7,7","0,91 cm","0,198"
182,2020-08-05 07:57:16.702172,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S10,579.00,779.00,8 GB,128 GB,Dual SIM,Sì,Sì,Green,Dynamic AMOLED,"6,1",No,3400 mAh,"14,99","7,04","0,78 cm","0,157"
183,2020-08-05 07:57:50.759064,2020-08-05,1,MediaWorld,Android,HUAWEI,P30,439.00,649.00,6 GB,128 GB,Dual SIM,Sì,N.d,Breathing Crystal,Oled,"6,1",No,3650 mAh,"14,91","7,13","0,76 cm","0,165"
184,2020-08-05 07:58:18.610192,2020-08-05,1,MediaWorld,Android,SAMSUNG,GALAXY Z FLIP,1299.00,1499.00,8 GB,256 GB,Mono SIM,Sì,Sì,Purple,Dynamic AMOLED,"6,7",No,3300 mAh,"16,73","7,36","0,69 cm","0,183"
185,2020-08-05 07:58:47.049386,2020-08-05,1,MediaWorld,Android,WIKO,Y50,57.99,69.99,1 GB,16 GB,Dual SIM,Sì,Sì,Blue,N.d,5,No,2200 mAh,"14,6","7,35","0,87 cm","0,16"
186,2020-08-05 07:59:16.420835,2020-08-05,1,MediaWorld,Android,OPPO,Find X2 Lite,449.10,499.00,8 GB,128 GB,Mono SIM,Sì,Sì,Black,AMOLED,"6,4",No,4025 mAh,"16,03","7,43","0,796 cm","0,18"
187,2020-08-05 07:59:41.231499,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy A31,235.99,299.99,4 GB,64 GB,Dual SIM,Sì,N.d,Black,Super AMOLED,"6,4",No,5000 mAh,"15,93","7,31","0,86 cm","0,185"
188,2020-08-05 08:00:05.729997,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy A20s,159.00,179.99,3 GB,32 GB,Dual SIM,Sì,N.d,Black,TFT,"6,5",No,4000 mAh,"16,33","7,75","0,8 cm","0,183"
189,2020-08-05 08:00:36.330236,2020-08-05,1,MediaWorld,Android,HUAWEI,P30 Pro,569.00,799.00,8 GB,128 GB,Dual SIM,Sì,N.d,Breathing Crystal,Oled,"6,47",No,4200 mAh,"15,8","7,34","0,84 cm","0,192"
190,2020-08-05 08:01:05.044676,2020-08-05,1,MediaWorld,Android,HUAWEI,P30 Pro,573.00,799.00,8 GB,128 GB,Dual SIM,Sì,N.d,Black,Oled,"6,47",No,4200 mAh,"15,8","7,34","0,84 cm","0,192"
191,2020-08-05 08:01:30.075991,2020-08-05,1,MediaWorld,Android,HUAWEI,Y6p Green,135.15,159.00,3 GB,64 GB,Dual SIM,Sì,Sì,Green,LCD,"6,3",No,5000 mAh,"15,9","7,46","0,9 cm","0,185"
192,2020-08-05 08:01:54.388350,2020-08-05,1,MediaWorld,Android,HUAWEI,Nova 5T,429.00,429.00,6 GB,128 GB,Dual SIM,Sì,Sì,Crush Blue,LCD,"6,26",No,3750 mAh,"15,425","7,397","0,787 cm","0,174"
193,2020-08-05 08:02:19.832889,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone 11 256GB,1009.00,1009.00,,256 GB,Mono SIM,Sì,Sì,Red,Retina,"6,1",No,,"15,09","7,57","0,83 cm","0,194"
194,2020-08-05 08:02:45.355584,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy A31,249.99,299.99,4 GB,64 GB,Dual SIM,Sì,N.d,Blue,Super AMOLED,"6,4",No,5000 mAh,"15,93","7,31","0,86 cm","0,185"
195,2020-08-05 08:03:14.605485,2020-08-05,1,MediaWorld,Android,XIAOMI,XIAOMI REDMI 8 OC,129.99,169.99,4 GB,64 GB,Dual SIM,Sì,No,Sapphire Blue,LCD,"6,2",WindTre,5000 mAh,"15,65","7,54","0,94 cm","0,191"
196,2020-08-05 08:03:36.330969,2020-08-05,1,MediaWorld,Android,HUAWEI,P Smart S Crystal,199.99,259.99,4 GB,128 GB,Dual SIM,Sì,Sì,Breathing Crystal,Oled,"6,3",No,4000 mAh,"15,74","7,32","0,775 cm","0,163"
197,2020-08-05 08:04:02.161245,2020-08-05,1,MediaWorld,Android,HUAWEI,Y6p Black,135.15,159.00,3 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,"6,3",No,5000 mAh,"15,9","7,46","0,9 cm","0,185"
198,2020-08-05 08:04:28.383176,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 64GB,628.15,739.00,3 GB,64 GB,Mono SIM,Sì,Sì,Black,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
199,2020-08-05 08:04:57.879312,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 256GB,669.00,669.00,,256 GB,Mono SIM,Sì,Sì,White,Retina,"4,7",No,,"6,73","13,84","0,73 cm","0,148"
200,2020-08-05 08:05:26.266884,2020-08-05,1,MediaWorld,Android,WIKO,VIEW 4,145.99,159.99,3 GB,64 GB,Dual SIM,Sì,Sì,Green,Standard,"6,52",No,5000 mAh,"16,57","7,58","0,885 cm","0,18"
201,2020-08-05 08:05:54.551845,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Pro+ 5G Black,1399.00,1399.00,8 GB,512 GB,Dual SIM,Sì,Sì,Black,Oled,"6,58",No,4200 mAh,"15,82","7,26","0,9 cm","0,226"
202,2020-08-05 08:06:23.573593,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 64GB,628.15,739.00,3 GB,64 GB,Mono SIM,Sì,Sì,Red,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
203,2020-08-05 08:06:46.199613,2020-08-05,1,MediaWorld,Android,OPPO,RENO Z,199.99,319.00,4 GB,128 GB,Dual SIM,Sì,Sì,Black,AMOLED,"6,4",No,4035 mAh,"15,73","7,49","0,91 cm","0,186"
204,2020-08-05 08:07:12.621729,2020-08-05,1,MediaWorld,Android,SONY,Xperia 5 Black,799.00,799.00,6 GB,128 GB,Dual SIM,Sì,Sì,Black,Oled,"6,1",No,3140 mAh,"15,8","6,8","0,82 cm","0,164"
205,2020-08-05 08:07:42.095434,2020-08-05,1,MediaWorld,Android,XIAOMI,Mi Note 10 6+128,479.00,599.00,6 GB,128 GB,Dual SIM,Sì,Sì,Green,AMOLED,"6,47",No,5260 mAh,"15,78","7,42","0,96 cm","0,208"
206,2020-08-05 08:08:08.758742,2020-08-05,1,MediaWorld,Android,MOTOROLA,E6 Plus 4/64,129.99,169.99,4 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,1",No,3000 mAh,"15,56","7,31","0,86 cm","0,155"
207,2020-08-05 08:08:41.416978,2020-08-05,1,MediaWorld,Android,HUAWEI,P Smart 2020 Green,179.99,199.99,4 GB,128 GB,Dual SIM,Sì,Sì,Green,LCD,"6,21",No,3400 mAh,"15,53","7,35","0,82 cm","0,163"
208,2020-08-05 08:09:05.125044,2020-08-05,1,MediaWorld,Android,WIKO,Y61,89.99,89.99,1 GB,16 GB,Dual SIM,Sì,Sì,Grey,N.d,"5,99",No,3000 mAh,"16,1","7,8","1,4 cm","0,19"
209,2020-08-05 08:09:27.904896,2020-08-05,1,MediaWorld,Android,OPPO,RENO Z,199.99,319.00,4 GB,128 GB,Dual SIM,Sì,Sì,Aurora,AMOLED,"6,4",No,4035 mAh,"15,73","7,49","0,91 cm","0,186"
210,2020-08-05 08:09:54.182666,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone 11 256GB,1004.00,1009.00,,256 GB,Mono SIM,Sì,Sì,Green,Retina,"6,1",No,,"15,09","7,57","0,83 cm","0,194"
211,2020-08-05 08:10:23.368208,2020-08-05,1,MediaWorld,Android,HUAWEI,Nova 5T,429.00,429.00,6 GB,128 GB,Dual SIM,Sì,Sì,Black,LCD,"6,26",No,3750 mAh,"15,425","7,397","0,787 cm","0,174"
212,2020-08-05 08:10:48.868714,2020-08-05,1,MediaWorld,Android,LG,K40S,106.99,149.99,2 GB,32 GB,Dual SIM,Sì,Sì,Black,LCD,"6,1",No,3500 mAh,"15,63","7,39","0,86 cm","0,173"
213,2020-08-05 08:11:17.365796,2020-08-05,1,MediaWorld,Android,MOTOROLA,E6 Play,99.99,119.00,2 GB,32 GB,Dual SIM,Sì,Sì,Blue,LCD,"5,45",No,3000 mAh,"14,65","7,09","0,83 cm","0,145"
214,2020-08-05 08:11:44.275881,2020-08-05,1,MediaWorld,Android,HUAWEI,P Smart 2020 Black,179.99,199.99,4 GB,128 GB,Dual SIM,Sì,Sì,Black,LCD,"6,21",No,3400 mAh,"15,53","7,35","0,82 cm","0,163"
