,tms_loading,date_loading,id_vendor,vendor,os,brand,model,price,original_price,ram,memory,sim,gps,a_gps,color,display_type,display_size,carrier,battery_capacity,height,width,length,weight
432,2020-08-13 20:05:02.300435,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi 9A,€120.90,€120.90,2   GB,32   GB,Doppia SIM  ,Sì  ,,Grigio  ,IPS  ,"6.53   """,No,5000   mAh,164.9   mm,77.07   mm,9   mm,
433,2020-08-13 20:05:29.753378,2020-08-13,2,Unieuro,Android  ,Wiko,Sunny 3 Mini,€54.99,€54.99,0.512   GB,8   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,TN  ,"4   """,No,1400   mAh,125   mm,64.6   mm,10.3   mm,113   g
434,2020-08-13 20:06:00.250897,2020-08-13,2,Unieuro,,Huawei,Y 6 2018,€89.90,€89.90,2   GB,16   GB,SIM singola  ,Si  ,Si  ,Nero  ,,"5.7   """,TIM,3000   mAh,152.4   mm,73   mm,7.8   mm,150   g
435,2020-08-13 20:06:27.922422,2020-08-13,2,Unieuro,Android  ,Motorola,Razr,€1599.90,€1599.90,6   GB,128   GB,SIM singola  ,Sì  ,Sì  ,Nero  ,P-OLED  ,"6.2   """,TIM,2510   mAh,172   mm,72   mm,6.9   mm,205   g
436,2020-08-13 20:06:57.628711,2020-08-13,2,Unieuro,Android  ,Honor,8A,€149.90,€149.90,3   GB,32   GB,,Sì  ,Sì  ,Nero  ,IPS  ,"6.09   """,TIM,3020   mAh,156.28   mm,73.5   mm,8   mm,150   g
437,2020-08-13 20:07:28.568867,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A10,€159.99,€159.99,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,TFT  ,"6.2   """,No,3400   mAh,155.6   mm,75.6   mm,7.9   mm,168   g
438,2020-08-13 20:08:15.639228,2020-08-13,2,Unieuro,Android  ,Y5,2019,€99.00,€99.00,2   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,IPS  ,"5.71   """,Vodafone,3020   mAh,147.13   mm,70.78   mm,8.45   mm,146   g
439,2020-08-13 20:08:46.824976,2020-08-13,2,Unieuro,Android  ,LG,Q7 14,€139.99,€139.99,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,IPS  ,"5.5   """,Vodafone,3000   mAh,143.8   mm,69.3   mm,8.4   mm,145   g
440,2020-08-13 20:09:33.602187,2020-08-13,2,Unieuro,,Huawei,P20 Lite,€219.90,€219.90,4   GB,64   GB,SIM singola  ,Si  ,Si  ,"Nero, Blu  ",TFT-LCD  ,"5.84   """,No,3000   mAh,148.6   mm,71.2   mm,7.4   mm,145   g
441,2020-08-13 20:10:24.479476,2020-08-13,2,Unieuro,,Samsung,Galaxy A6 32,€169.00,€169.00,3   GB,32   GB,SIM singola  ,Si  ,Si  ,Nero  ,SAMOLED  ,"5.6   """,Vodafone,3000   mAh,149.9   mm,70.8   mm,7.7   mm,162   g
442,2020-08-13 20:11:13.984502,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A10 Nero,€159.90,€159.90,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,TFT  ,"6.2   """,Vodafone,3400   mAh,155.6   mm,75.6   mm,7.9   mm,168   g
443,2020-08-13 20:12:00.605449,2020-08-13,2,Unieuro,Android  ,ASUS,ZenFone 3 ZC553KL-4G032WW 14,€99.99,€99.99,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Oro  ,IPS  ,"5.5   """,No,4100   mAh,151.4   mm,76.24   mm,8.3   mm,175   g
444,2020-08-13 20:12:31.795999,2020-08-13,2,Unieuro,Android  ,ASUS,ROG Phone 3,€1099.00,€1099.00,16   GB,512   GB,Doppia SIM  ,Sì  ,,Nero  ,AMOLED  ,"6.59   """,No,6000   mAh,171   mm,78   mm,9.85   mm,240   g
445,2020-08-13 20:13:10.098653,2020-08-13,2,Unieuro,Android  ,ASUS,ROG Phone 3,€999.00,€999.00,12   GB,512   GB,Doppia SIM  ,Sì  ,,Nero  ,AMOLED  ,"6.59   """,No,6000   mAh,171   mm,78   mm,9.85   mm,240   g
